           1 ,   1.7452406437283512E-002
           2 ,   3.4899496702500969E-002
           3 ,   5.2335956242943828E-002
           4 ,   6.9756473744125302E-002
           5 ,   8.7155742747658166E-002
           6 ,  0.10452846326765346     
           7 ,  0.12186934340514748     
           8 ,  0.13917310096006544     
           9 ,  0.15643446504023087     
          10 ,  0.17364817766693033     
          11 ,  0.19080899537654480     
          12 ,  0.20791169081775931     
          13 ,  0.22495105434386500     
          14 ,  0.24192189559966773     
          15 ,  0.25881904510252074     
          16 ,  0.27563735581699916     
          17 ,  0.29237170472273677     
          18 ,  0.30901699437494740     
          19 ,  0.32556815445715664     
          20 ,  0.34202014332566871     
          21 ,  0.35836794954530027     
          22 ,  0.37460659341591201     
          23 ,  0.39073112848927372     
          24 ,  0.40673664307580015     
          25 ,  0.42261826174069944     
          26 ,  0.43837114678907740     
          27 ,  0.45399049973954675     
          28 ,  0.46947156278589081     
          29 ,  0.48480962024633706     
          30 ,  0.49999999999999994     
          31 ,  0.51503807491005416     
          32 ,  0.52991926423320490     
          33 ,  0.54463903501502708     
          34 ,  0.55919290347074690     
          35 ,  0.57357643635104605     
          36 ,  0.58778525229247314     
          37 ,  0.60181502315204827     
          38 ,  0.61566147532565818     
          39 ,  0.62932039104983739     
          40 ,  0.64278760968653925     
          41 ,  0.65605902899050716     
          42 ,  0.66913060635885824     
          43 ,  0.68199836006249848     
          44 ,  0.69465837045899725     
          45 ,  0.70710678118654746     
          46 ,  0.71933980033865108     
          47 ,  0.73135370161917046     
          48 ,  0.74314482547739413     
          49 ,  0.75470958022277201     
          50 ,  0.76604444311897801     
          51 ,  0.77714596145697079     
          52 ,  0.78801075360672201     
          53 ,  0.79863551004729283     
          54 ,  0.80901699437494745     
          55 ,  0.81915204428899180     
          56 ,  0.82903757255504174     
          57 ,  0.83867056794542394     
          58 ,  0.84804809615642596     
          59 ,  0.85716730070211222     
          60 ,  0.86602540378443860     
          61 ,  0.87461970713939574     
          62 ,  0.88294759285892688     
          63 ,  0.89100652418836779     
          64 ,  0.89879404629916704     
          65 ,  0.90630778703664994     
          66 ,  0.91354545764260087     
          67 ,  0.92050485345244026     
          68 ,  0.92718385456678742     
          69 ,  0.93358042649720174     
          70 ,  0.93969262078590832     
          71 ,  0.94551857559931674     
          72 ,  0.95105651629515353     
          73 ,  0.95630475596303544     
          74 ,  0.96126169593831889     
          75 ,  0.96592582628906831     
          76 ,  0.97029572627599647     
          77 ,  0.97437006478523525     
          78 ,  0.97814760073380558     
          79 ,  0.98162718344766398     
          80 ,  0.98480775301220802     
          81 ,  0.98768834059513777     
          82 ,  0.99026806874157025     
          83 ,  0.99254615164132198     
          84 ,  0.99452189536827329     
          85 ,  0.99619469809174555     
          86 ,  0.99756405025982420     
          87 ,  0.99862953475457383     
          88 ,  0.99939082701909576     
          89 ,  0.99984769515639127     
          90 ,   1.0000000000000000     
          91 ,  0.99984769515639127     
          92 ,  0.99939082701909576     
          93 ,  0.99862953475457383     
          94 ,  0.99756405025982420     
          95 ,  0.99619469809174555     
          96 ,  0.99452189536827340     
          97 ,  0.99254615164132209     
          98 ,  0.99026806874157036     
          99 ,  0.98768834059513766     
         100 ,  0.98480775301220802     
